tx_id,scenario_label,is_suspicious,primary_category,expected_triggers_fired,expected_confidence_band,ground_truth_notes
TX20260603000456,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 9 on account dormant ~180d, age <18mo."
TX20260603001309,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001181,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001091,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000453,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~180d, age <18mo."
TX20260603001015,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001283,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000098,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 4/20 far above account's monthly baseline.
TX20260603000487,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 4 on account dormant ~309d, age <18mo."
TX20260602001043,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000242,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603001504,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001008,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000773,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000723,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001762,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000024,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602000722,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000912,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001405,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000431,small_business_fanout_legit,NO,C3,,N/A,Fan-in credit 6/6 to account.
TX20260604001514,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260402000260,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260603000324,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 2/6 to account.
TX20260602000369,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 2/6 to merchant.
TX20260602000709,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001976,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000443,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260601001102,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000766,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000233,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603001498,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260512000532,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602001252,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001849,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000406,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 1/7 to merchant.
TX20260602000386,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 5/7 to merchant.
TX20260603001139,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001942,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000079,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/22 far above account's monthly baseline.
TX20260602000344,subtle_mule_4credits,YES,C3,C3_sweep,MEDIUM,Single outbound sweep >80% of cumulative fan-in.
TX20260602000628,CLEAN,NO,C5,,N/A,"Low YTD utilisation, well within LRS ceiling."
TX20260602001731,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001375,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000682,oddhour_known_user,NO,C6,,N/A,"Night-active user, own device and city, normal amount."
TX20260601000517,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~284d, age <18mo."
TX20260602000503,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 1 on account dormant ~256d, age <18mo."
TX20260604000873,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001848,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260328000592,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603001152,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001744,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001936,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000433,small_business_fanout_legit,NO,C3,,N/A,Fan-in credit 1/6 to account.
TX20260603001803,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001355,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001250,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001473,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000435,small_business_fanout_legit,NO,C3,,N/A,Fan-in credit 3/6 to account.
TX20260602000459,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~334d, age <18mo."
TX20260603000649,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260604000706,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001643,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001350,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260606000071,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603001747,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001937,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001587,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001853,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001105,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001695,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001393,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001510,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001243,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000383,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 2/7 to merchant.
TX20260602000641,fatf_jurisdiction_fraud,YES,C6,C6_jurisdiction,MEDIUM,Sudden transfer originating from an elevated-risk jurisdiction.
TX20260422000530,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000130,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 16/17 far above account's monthly baseline.
TX20260602000097,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 3/20 far above account's monthly baseline.
TX20260604001992,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001734,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001362,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260313000562,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260422000619,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603001708,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000442,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260402000573,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602001036,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001596,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000446,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260303000617,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260602001977,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000149,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 18/18 far above account's monthly baseline.
TX20260603000522,NEW_ACCOUNT_LOW_VALUE_LEGIT,NO,C4,,LOW,New but fully-KYC'd account making small routine payments.
TX20260601001681,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000724,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001054,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001218,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001728,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001127,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001095,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260323000554,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260601001055,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000791,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001361,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000212,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 14/18 far above account's monthly baseline.
TX20260601000231,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603001568,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001032,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000602,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 4 to same overseas beneficiary just under 10L within a week.
TX20260601000849,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260422000615,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260601001758,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000933,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000812,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001344,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001592,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001810,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000785,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001787,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000793,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000498,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~335d, age <18mo."
TX20260602001507,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001119,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000810,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001199,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001161,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000222,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260601001830,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001809,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001840,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000183,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 6/21 far above account's monthly baseline.
TX20260603001955,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001619,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001365,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000346,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 2/4 to account.
TX20260601001123,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000407,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 2/7 to merchant.
TX20260604001146,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001262,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000728,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000203,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 5/18 far above account's monthly baseline.
TX20260604000826,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001687,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001226,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001040,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001147,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001583,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001705,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000501,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 9 on account dormant ~335d, age <18mo."
TX20260601001670,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000295,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 1/6 to account.
TX20260601001578,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000395,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 6/7 to merchant.
TX20260603001584,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001790,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000218,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603000329,classic_mule_fanout,YES,C3,C3_sweep,HIGH,Single outbound sweep >80% of cumulative fan-in.
TX20260602000644,fatf_jurisdiction_fraud,YES,C6,C6_jurisdiction,MEDIUM,Sudden transfer originating from an elevated-risk jurisdiction.
TX20260602000373,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 6/6 to merchant.
TX20260602000115,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 1/17 far above account's monthly baseline.
TX20260602000398,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 1/7 to merchant.
TX20260603000920,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000486,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 3 on account dormant ~309d, age <18mo."
TX20260603001170,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001395,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000168,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 5/14 far above account's monthly baseline.
TX20260602001611,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000026,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260604001323,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001113,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000412,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 7/7 to merchant.
TX20260601000676,frequent_traveller_newcity,NO,C6,,N/A,Traveller profile in a new domestic city on own device.
TX20260601000837,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000240,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260502000540,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000675,frequent_traveller_newcity,NO,C6,,N/A,Traveller profile in a new domestic city on own device.
TX20260603000836,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000777,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000457,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 10 on account dormant ~180d, age <18mo."
TX20260606000028,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602001192,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000741,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000157,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 8/14 far above account's monthly baseline.
TX20260601000720,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001220,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000903,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001760,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001962,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000508,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~256d, age <18mo."
TX20260601001231,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000165,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 2/14 far above account's monthly baseline.
TX20260603000226,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603000758,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000085,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 13/22 far above account's monthly baseline.
TX20260601000966,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001899,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001316,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000080,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 8/22 far above account's monthly baseline.
TX20260601001974,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001190,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001823,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001380,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001440,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000645,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260603001382,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001222,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001385,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001419,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000172,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 9/14 far above account's monthly baseline.
TX20260602000123,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 9/17 far above account's monthly baseline.
